Latitude,Longitude
47.39788709994866,8.546043946911203
47.398016568958624,8.546067802016985
47.39790959826523,8.546301051317037
47.39805609154201,8.546285637579864
47.398053253235865,8.546290021388417
47.39802558567924,8.546084836475906
47.39792491163473,8.546058889148105
